station,date,report_type,source,hourlydewpointtemperature,hourlyprecipitation,hourlypressurechange,hourlyrelativehumidity,hourlyvisibility,hourlywindspeed,date_time,precipitation_lag_3h,precipitation_ma_24h,precipitation_ma_5d
USW00093862,2020-02-04T12:24:00,FM-16,343.0,59.0,0.01,-0.06,84.0,10.00,14.0,2020-02-04 06:24:00-06:00,0.01,0.010833333333333334,0.0021666666666666687
USW00093862,2020-02-04T12:53:00,FM-15,343.0,59.0,0.0,-0.06,84.0,10.00,16.0,2020-02-04 06:53:00-06:00,0.01,0.010833333333333334,0.0021666666666666687
USW00093862,2020-02-04T13:53:00,FM-15,343.0,60.0,0.0,-0.06,84.0,10.00,11.0,2020-02-04 07:53:00-06:00,0.01,0.01,0.0021666666666666687
USW00093862,2020-02-04T14:30:00,FM-16,343.0,60.0,0.0,-0.06,81.0,10.00,11.0,2020-02-04 08:30:00-06:00,0.01,0.01,0.0021666666666666687
USW00093862,2020-02-04T14:53:00,FM-15,343.0,60.0,0.0,-0.06,81.0,10.00,14.0,2020-02-04 08:53:00-06:00,0.00,0.01,0.0021666666666666687
USW00093862,2020-02-04T15:18:00,FM-16,343.0,61.0,0.0,-0.06,81.0,10.00,14.0,2020-02-04 09:18:00-06:00,0.00,0.01,0.0021666666666666687
USW00093862,2020-02-04T15:53:00,FM-15,343.0,61.0,0.0,-0.06,81.0,10.00,14.0,2020-02-04 09:53:00-06:00,0.00,0.01,0.0021666666666666687
USW00093862,2020-02-04T16:04:00,FM-16,343.0,61.0,0.0,-0.06,81.0,10.00,14.0,2020-02-04 10:04:00-06:00,0.00,0.01,0.0021666666666666687
USW00093862,2020-02-04T16:53:00,FM-15,343.0,61.0,0.0,-0.06,78.0,10.00,13.0,2020-02-04 10:53:00-06:00,0.00,0.009583333333333334,0.0021666666666666687
USW00093862,2020-02-04T17:32:00,FM-16,343.0,61.0,0.0,-0.06,81.0,10.00,10.0,2020-02-04 11:32:00-06:00,0.00,0.009166666666666667,0.0021666666666666687
USW00093862,2020-02-04T17:53:00,FM-15,343.0,61.0,0.0,0.01,81.0,10.00,8.0,2020-02-04 11:53:00-06:00,0.00,0.00875,0.0021666666666666687
USW00093862,2020-02-04T18:53:00,FM-15,343.0,61.0,0.0,0.01,84.0,10.00,6.0,2020-02-04 12:53:00-06:00,0.00,0.007916666666666667,0.0021666666666666687
USW00093862,2020-02-04T19:53:00,FM-15,343.0,60.0,0.0,0.01,81.0,10.00,7.0,2020-02-04 13:53:00-06:00,0.00,0.007500000000000001,0.0021666666666666687
USW00093862,2020-02-04T20:53:00,FM-15,343.0,60.0,0.0,0.01,84.0,10.00,7.0,2020-02-04 14:53:00-06:00,0.00,0.007083333333333334,0.0021666666666666687
USW00093862,2020-02-04T21:53:00,FM-15,343.0,61.0,0.0,0.01,87.0,10.00,10.0,2020-02-04 15:53:00-06:00,0.00,0.006666666666666667,0.0021666666666666687
USW00093862,2020-02-04T22:53:00,FM-15,343.0,61.0,0.0,0.01,87.0,10.00,8.0,2020-02-04 16:53:00-06:00,0.00,0.005833333333333334,0.0021666666666666687
USW00093862,2020-02-04T23:42:00,FM-16,343.0,61.0,0.0,0.01,90.0,10.00,0.0,2020-02-04 17:42:00-06:00,0.00,0.005,0.0021666666666666687
USW00093862,2020-02-04T23:51:00,FM-16,343.0,61.0,0.0,0.01,88.0,10.00,0.0,2020-02-04 17:51:00-06:00,0.00,0.004166666666666667,0.0021666666666666687
USW00093862,2020-02-04T23:53:00,FM-15,343.0,61.0,0.0,-0.01,90.0,10.00,0.0,2020-02-04 17:53:00-06:00,0.00,0.0025,0.0021666666666666687
USW00093862,2020-02-05T00:00:00,SOD,343.0,61.0,0.0,-0.01,90.0,10.00,0.0,2020-02-04 18:00:00-06:00,0.00,0.0020833333333333333,0.0021666666666666687
USW00093862,2020-02-05T00:20:00,FM-16,343.0,61.0,0.0,-0.01,90.0,10.00,5.0,2020-02-04 18:20:00-06:00,0.00,0.001666666666666667,0.0021666666666666687
USW00093862,2020-02-05T00:27:00,FM-16,343.0,61.0,0.0,-0.01,90.0,10.00,5.0,2020-02-04 18:27:00-06:00,0.00,0.00125,0.0021666666666666687
USW00093862,2020-02-05T00:53:00,FM-15,343.0,61.0,0.01,-0.01,90.0,9.00,3.0,2020-02-04 18:53:00-06:00,0.00,0.00125,0.002250000000000002
USW00093862,2020-02-05T01:12:00,FM-16,343.0,61.0,0.01,-0.01,90.0,7.00,6.0,2020-02-04 19:12:00-06:00,0.00,0.00125,0.0023333333333333353
USW00093862,2020-02-05T01:43:00,FM-16,343.0,61.0,0.01,-0.01,90.0,6.00,6.0,2020-02-04 19:43:00-06:00,0.00,0.00125,0.002416666666666669
USW00093862,2020-02-05T01:53:00,FM-15,343.0,61.0,0.04,-0.01,90.0,8.00,6.0,2020-02-04 19:53:00-06:00,0.01,0.002916666666666667,0.002750000000000002
USW00093862,2020-02-05T02:03:00,FM-16,343.0,62.0,0.04,-0.01,93.0,7.00,5.0,2020-02-04 20:03:00-06:00,0.01,0.004583333333333333,0.003083333333333335
USW00093862,2020-02-05T02:33:00,FM-16,343.0,62.0,0.04,-0.01,90.0,7.00,6.0,2020-02-04 20:33:00-06:00,0.01,0.0062499999999999995,0.003416666666666669
USW00093862,2020-02-05T02:44:00,FM-16,343.0,62.0,0.04,-0.01,90.0,6.00,5.0,2020-02-04 20:44:00-06:00,0.04,0.007916666666666667,0.003750000000000002
USW00093862,2020-02-05T02:51:00,FM-16,343.0,63.0,0.04,-0.01,94.0,6.00,5.0,2020-02-04 20:51:00-06:00,0.04,0.009583333333333334,0.0040833333333333355
USW00093862,2020-02-05T02:53:00,FM-15,343.0,62.0,0.03,-0.03,90.0,6.00,5.0,2020-02-04 20:53:00-06:00,0.04,0.010833333333333334,0.004333333333333336
USW00093862,2020-02-05T03:16:00,FM-16,343.0,62.0,0.03,-0.03,90.0,6.00,5.0,2020-02-04 21:16:00-06:00,0.04,0.012083333333333333,0.004583333333333336
USW00093862,2020-02-05T03:31:00,FM-16,343.0,62.0,0.03,-0.03,90.0,5.00,7.0,2020-02-04 21:31:00-06:00,0.04,0.013333333333333334,0.004833333333333336
USW00093862,2020-02-05T03:51:00,FM-16,343.0,63.0,0.03,-0.03,94.0,10.00,3.0,2020-02-04 21:51:00-06:00,0.03,0.014583333333333332,0.005083333333333335
USW00093862,2020-02-05T03:53:00,FM-15,343.0,62.0,0.01,-0.03,90.0,10.00,3.0,2020-02-04 21:53:00-06:00,0.03,0.015,0.005166666666666668
USW00093862,2020-02-05T04:24:00,FM-16,343.0,62.0,0.01,-0.03,90.0,9.00,3.0,2020-02-04 22:24:00-06:00,0.03,0.015416666666666667,0.005250000000000002
USW00093862,2020-02-05T04:38:00,FM-16,343.0,62.0,0.01,-0.03,93.0,1.50V,0.0,2020-02-04 22:38:00-06:00,0.03,0.015833333333333335,0.005333333333333335
USW00093862,2020-02-05T04:51:00,FM-16,343.0,63.0,0.01,-0.03,94.0,1.75,3.0,2020-02-04 22:51:00-06:00,0.01,0.01625,0.005416666666666669
USW00093862,2020-02-05T04:53:00,FM-15,343.0,62.0,0.3,-0.03,93.0,2.50,3.0,2020-02-04 22:53:00-06:00,0.01,0.028749999999999998,0.007916666666666667
USW00093862,2020-02-05T05:01:00,FM-16,343.0,62.0,0.3,-0.03,93.0,3.00,3.0,2020-02-04 23:01:00-06:00,0.01,0.04125,0.010416666666666668
USW00093862,2020-02-05T05:17:00,FM-16,343.0,62.0,0.3,-0.03,93.0,4.00,3.0,2020-02-04 23:17:00-06:00,0.01,0.05375,0.012916666666666668
USW00093862,2020-02-05T05:24:00,FM-16,343.0,61.0,0.3,-0.03,90.0,10.00,3.0,2020-02-04 23:24:00-06:00,0.30,0.06624999999999999,0.015416666666666667
USW00093862,2020-02-05T05:34:00,FM-16,343.0,61.0,0.3,-0.03,90.0,6.00,8.0,2020-02-04 23:34:00-06:00,0.30,0.07875,0.01791666666666667
USW00093862,2020-02-05T05:50:00,FM-16,343.0,59.0,0.3,-0.03,88.0,2.50,5.0,2020-02-04 23:50:00-06:00,0.30,0.09125,0.02041666666666667
USW00093862,2020-02-05T05:53:00,FM-15,343.0,60.0,0.27,0.0,93.0,1.75,6.0,2020-02-04 23:53:00-06:00,0.30,0.1025,0.02266666666666667
USW00093862,2020-02-05T06:03:00,FM-16,343.0,60.0,0.27,0.0,93.0,3.00,7.0,2020-02-05 00:03:00-06:00,0.30,0.11375,0.024916666666666667
USW00093862,2020-02-05T06:14:00,FM-16,343.0,60.0,0.27,0.0,93.0,10.00,0.0,2020-02-05 00:14:00-06:00,0.30,0.12458333333333334,0.02716666666666667
USW00093862,2020-02-05T06:35:00,FM-16,343.0,58.0,0.27,0.0,90.0,4.00,5.0,2020-02-05 00:35:00-06:00,0.27,0.13541666666666666,0.029416666666666667
USW00093862,2020-02-05T06:48:00,FM-16,343.0,59.0,0.27,0.0,94.0,5.00,7.0,2020-02-05 00:48:00-06:00,0.27,0.14625000000000002,0.03166666666666667
USW00093862,2020-02-05T06:53:00,FM-15,343.0,58.0,0.01,0.0,90.0,7.00,14.0,2020-02-05 00:53:00-06:00,0.27,0.145,0.03175
USW00093862,2020-02-05T07:27:00,FM-16,343.0,53.0,0.01,0.0,90.0,10.00,11.0,2020-02-05 01:27:00-06:00,0.27,0.14375000000000002,0.03183333333333334
USW00093862,2020-02-05T07:51:00,FM-16,343.0,54.0,0.01,0.0,94.0,10.00,10.0,2020-02-05 01:51:00-06:00,0.27,0.1425,0.03191666666666667
USW00093862,2020-02-05T07:53:00,FM-15,343.0,53.0,0.0,0.0,90.0,10.00,10.0,2020-02-05 01:53:00-06:00,0.01,0.14083333333333334,0.03191666666666667
USW00093862,2020-02-05T08:53:00,FM-15,343.0,53.0,0.03,-0.01,90.0,10.00,8.0,2020-02-05 02:53:00-06:00,0.01,0.14041666666666666,0.03216666666666667
USW00093862,2020-02-05T09:09:00,FM-16,343.0,53.0,0.03,-0.01,90.0,10.00,8.0,2020-02-05 03:09:00-06:00,0.01,0.14041666666666666,0.03241666666666667
USW00093862,2020-02-05T09:24:00,FM-16,343.0,53.0,0.03,-0.01,93.0,1.75V,7.0,2020-02-05 03:24:00-06:00,T,0.14041666666666666,0.03266666666666667
USW00093862,2020-02-05T09:29:00,FM-16,343.0,53.0,0.03,-0.01,93.0,2.00,6.0,2020-02-05 03:29:00-06:00,0.03,0.14041666666666666,0.03291666666666667
USW00093862,2020-02-05T09:37:00,FM-16,343.0,53.0,0.03,-0.01,93.0,1.75,9.0,2020-02-05 03:37:00-06:00,0.03,0.14041666666666666,0.03316666666666667
USW00093862,2020-02-05T09:45:00,FM-16,343.0,53.0,0.03,-0.01,90.0,3.00,7.0,2020-02-05 03:45:00-06:00,0.03,0.14125000000000001,0.03341666666666667
USW00093862,2020-02-05T09:53:00,FM-15,343.0,53.0,0.16,-0.01,90.0,10.00,9.0,2020-02-05 03:53:00-06:00,0.03,0.1475,0.034749999999999996
USW00093862,2020-02-05T10:42:00,FM-16,343.0,54.0,0.16,-0.01,90.0,10.00,3.0,2020-02-05 04:42:00-06:00,0.03,0.15375,0.036083333333333335
USW00093862,2020-02-05T10:53:00,FM-15,343.0,54.0,0.0,-0.01,90.0,9.00,0.0,2020-02-05 04:53:00-06:00,0.03,0.15333333333333332,0.036083333333333335
USW00093862,2020-02-05T11:15:00,FM-16,343.0,55.0,0.0,-0.01,90.0,10.00,0.0,2020-02-05 05:15:00-06:00,0.16,0.14083333333333334,0.036083333333333335
USW00093862,2020-02-05T11:25:00,FM-16,343.0,54.0,0.0,-0.01,87.0,2.00,0.0,2020-02-05 05:25:00-06:00,0.16,0.12833333333333333,0.036083333333333335
USW00093862,2020-02-05T11:31:00,FM-16,343.0,55.0,0.0,-0.01,90.0,3.00,0.0,2020-02-05 05:31:00-06:00,T,0.11583333333333333,0.036083333333333335
USW00093862,2020-02-05T11:53:00,FM-15,343.0,56.0,0.07,-0.08,90.0,5.00,3.0,2020-02-05 05:53:00-06:00,T,0.10625000000000001,0.03666666666666667
USW00093862,2020-02-05T12:35:00,FM-16,343.0,57.0,0.07,-0.08,90.0,10.00,3.0,2020-02-05 06:35:00-06:00,T,0.09666666666666666,0.037250000000000005
USW00093862,2020-02-05T12:53:00,FM-15,343.0,58.0,0.01,-0.08,90.0,10.00,0.0,2020-02-05 06:53:00-06:00,T,0.08458333333333334,0.037333333333333336
USW00093862,2020-02-05T13:53:00,FM-15,343.0,59.0,0.02,-0.08,90.0,10.00,0.0,2020-02-05 07:53:00-06:00,0.07,0.07416666666666667,0.0375
USW00093862,2020-02-05T14:20:00,FM-16,343.0,62.0,0.02,-0.08,90.0,10.00,0.0,2020-02-05 08:20:00-06:00,0.07,0.06375,0.03766666666666667
USW00093862,2020-02-05T14:53:00,FM-15,343.0,65.0,0.0,-0.11,87.0,10.00,10.0,2020-02-05 08:53:00-06:00,0.01,0.0525,0.03766666666666667
USW00093862,2020-02-05T15:19:00,FM-16,343.0,65.0,0.0,-0.11,84.0,10.00,9.0,2020-02-05 09:19:00-06:00,0.02,0.04125,0.03766666666666667
USW00093862,2020-02-05T15:53:00,FM-15,343.0,65.0,0.06,-0.11,87.0,10.00,11.0,2020-02-05 09:53:00-06:00,0.02,0.0325,0.03816666666666667
USW00093862,2020-02-05T16:11:00,FM-16,343.0,65.0,0.06,-0.11,87.0,6.00,14.0,2020-02-05 10:11:00-06:00,0.00,0.034583333333333334,0.03866666666666667
USW00093862,2020-02-05T16:31:00,FM-16,343.0,66.0,0.06,-0.11,90.0,4.00,17.0,2020-02-05 10:31:00-06:00,0.00,0.03666666666666667,0.03916666666666667
USW00093862,2020-02-05T16:39:00,FM-16,343.0,66.0,0.06,-0.11,90.0,10.00,15.0,2020-02-05 10:39:00-06:00,0.06,0.03875,0.03966666666666667
USW00093862,2020-02-05T16:51:00,FM-16,343.0,66.0,0.06,-0.11,88.0,9.00,11.0,2020-02-05 10:51:00-06:00,0.06,0.04125,0.04016666666666667
USW00093862,2020-02-05T16:53:00,FM-15,343.0,66.0,0.11,-0.11,90.0,7.00,13.0,2020-02-05 10:53:00-06:00,0.06,0.04458333333333333,0.04108333333333334
USW00093862,2020-02-05T17:02:00,FM-16,343.0,60.0,0.11,-0.11,87.0,1.00,13.0,2020-02-05 11:02:00-06:00,0.06,0.04791666666666666,0.042
USW00093862,2020-02-05T17:08:00,FM-16,343.0,59.0,0.11,-0.11,90.0,4.00,7.0,2020-02-05 11:08:00-06:00,0.06,0.05125000000000001,0.04291666666666667
USW00093862,2020-02-05T17:20:00,FM-16,343.0,58.0,0.11,-0.11,86.0,10.00,6.0,2020-02-05 11:20:00-06:00,0.11,0.05458333333333334,0.04383333333333334
USW00093862,2020-02-05T17:27:00,FM-16,343.0,58.0,0.11,-0.11,90.0,10.00,8.0,2020-02-05 11:27:00-06:00,0.11,0.05791666666666667,0.04475
USW00093862,2020-02-05T17:50:00,FM-16,343.0,54.0,0.11,-0.11,88.0,10.00,10.0,2020-02-05 11:50:00-06:00,0.11,0.06125,0.04566666666666667
USW00093862,2020-02-05T17:53:00,FM-15,343.0,53.0,0.1,0.12,87.0,10.00,9.0,2020-02-05 11:53:00-06:00,0.11,0.058750000000000004,0.0465
USW00093862,2020-02-05T18:00:00,FM-16,343.0,52.0,0.1,0.12,87.0,10.00,11.0,2020-02-05 12:00:00-06:00,0.11,0.05625,0.04733333333333334
USW00093862,2020-02-05T18:53:00,FM-15,343.0,51.0,0.0,0.12,87.0,10.00,5.0,2020-02-05 12:53:00-06:00,0.11,0.05625,0.04733333333333334
USW00093862,2020-02-05T19:18:00,FM-16,343.0,52.0,0.0,0.12,90.0,8.00,0.0,2020-02-05 13:18:00-06:00,0.10,0.05625,0.04733333333333334
USW00093862,2020-02-05T19:36:00,FM-16,343.0,52.0,0.0,0.12,90.0,7.00,7.0,2020-02-05 13:36:00-06:00,0.10,0.05625,0.04733333333333334
USW00093862,2020-02-05T19:45:00,FM-16,343.0,52.0,0.0,0.12,90.0,8.00,5.0,2020-02-05 13:45:00-06:00,T,0.05625,0.04733333333333334
USW00093862,2020-02-05T19:51:00,FM-16,343.0,52.0,0.0,0.12,88.0,2.50,0.0,2020-02-05 13:51:00-06:00,T,0.05333333333333334,0.04733333333333334
USW00093862,2020-02-05T19:53:00,FM-15,343.0,52.0,0.13,0.12,90.0,2.00,5.0,2020-02-05 13:53:00-06:00,T,0.05583333333333334,0.04841666666666667
USW00093862,2020-02-05T20:08:00,FM-16,343.0,52.0,0.13,0.12,90.0,2.50V,7.0,2020-02-05 14:08:00-06:00,T,0.06083333333333333,0.0495
USW00093862,2020-02-05T20:16:00,FM-16,343.0,53.0,0.13,0.12,93.0,5.00,0.0,2020-02-05 14:16:00-06:00,T,0.06541666666666666,0.050583333333333334
USW00093862,2020-02-05T20:23:00,FM-16,343.0,53.0,0.13,0.12,93.0,4.00,3.0,2020-02-05 14:23:00-06:00,0.13,0.07,0.051666666666666666
USW00093862,2020-02-05T20:44:00,FM-16,343.0,53.0,0.13,0.12,93.0,10.00,0.0,2020-02-05 14:44:00-06:00,0.13,0.07541666666666667,0.05275
USW00093862,2020-02-05T20:53:00,FM-15,343.0,53.0,0.13,-0.02,93.0,10.00,0.0,2020-02-05 14:53:00-06:00,0.13,0.08083333333333333,0.05383333333333333
USW00093862,2020-02-05T21:30:00,FM-16,343.0,53.0,0.13,-0.02,93.0,10.00,0.0,2020-02-05 15:30:00-06:00,0.13,0.08374999999999999,0.05491666666666666
USW00093862,2020-02-05T21:53:00,FM-15,343.0,52.0,0.01,-0.02,90.0,10.00,7.0,2020-02-05 15:53:00-06:00,0.13,0.08166666666666667,0.05500000000000001
USW00093862,2020-02-05T22:53:00,FM-15,343.0,48.0,0.0,-0.02,89.0,10.00,8.0,2020-02-05 16:53:00-06:00,0.13,0.07916666666666668,0.05483333333333334
USW00093862,2020-02-05T23:53:00,FM-15,343.0,46.0,0.02,0.01,90.0,7.00,7.0,2020-02-05 17:53:00-06:00,0.13,0.0775,0.05500000000000001
USW00093862,2020-02-06T00:00:00,SOD,343.0,46.0,0.02,0.01,90.0,7.00,7.0,2020-02-05 18:00:00-06:00,0.01,0.07583333333333334,0.055166666666666676
USW00093862,2020-02-06T00:50:00,FM-16,343.0,45.0,0.02,0.01,93.0,10.00,8.0,2020-02-05 18:50:00-06:00,T,0.07208333333333333,0.05533333333333334
USW00093862,2020-02-06T00:53:00,FM-15,343.0,44.0,0.0,0.01,90.0,10.00,7.0,2020-02-05 18:53:00-06:00,0.02,0.0675,0.05533333333333334
USW00093862,2020-02-06T01:53:00,FM-15,343.0,42.0,0.0,0.01,90.0,10.00,16.0,2020-02-05 19:53:00-06:00,0.02,0.06291666666666666,0.05533333333333334
USW00093862,2020-02-06T02:53:00,FM-15,343.0,42.0,0.0,-0.09,90.0,10.00,0.0,2020-02-05 20:53:00-06:00,0.02,0.05833333333333334,0.05525
USW00093862,2020-02-06T03:17:00,FM-16,343.0,42.0,0.0,-0.09,90.0,5.00,8.0,2020-02-05 21:17:00-06:00,T,0.05375,0.05516666666666667
USW00093862,2020-02-06T03:27:00,FM-16,343.0,42.0,0.0,-0.09,90.0,5.00,6.0,2020-02-05 21:27:00-06:00,0.00,0.04916666666666667,0.05508333333333334
USW00093862,2020-02-06T03:53:00,FM-15,343.0,42.0,0.08,-0.09,90.0,4.00,8.0,2020-02-05 21:53:00-06:00,0.00,0.04833333333333333,0.05558333333333333
USW00093862,2020-02-06T04:53:00,FM-15,343.0,41.0,0.05,-0.09,89.0,7.00,8.0,2020-02-05 22:53:00-06:00,0.00,0.04624999999999999,0.05591666666666666
USW00093862,2020-02-06T05:53:00,FM-15,343.0,38.0,0.11,0.11,85.0,4.00,9.0,2020-02-05 23:53:00-06:00,0.00,0.050833333333333335,0.05675
USW00093862,2020-02-06T06:04:00,FM-16,343.0,37.0,0.11,0.11,86.0,4.00,13.0,2020-02-06 00:04:00-06:00,0.08,0.05541666666666666,0.05758333333333334
USW00093862,2020-02-06T06:11:00,FM-16,343.0,37.0,0.11,0.11,86.0,6.00,11.0,2020-02-06 00:11:00-06:00,0.05,0.06,0.058333333333333334
USW00093862,2020-02-06T06:53:00,FM-15,343.0,37.0,0.04,0.11,86.0,10.00,10.0,2020-02-06 00:53:00-06:00,0.11,0.06166666666666667,0.0585
USW00093862,2020-02-06T07:53:00,FM-15,343.0,37.0,0.01,0.11,86.0,10.00,9.0,2020-02-06 01:53:00-06:00,0.11,0.06208333333333333,0.058416666666666665
USW00093862,2020-02-06T08:04:00,FM-16,343.0,38.0,0.01,0.11,89.0,10.00,7.0,2020-02-06 02:04:00-06:00,0.11,0.05708333333333334,0.05816666666666667
USW00093862,2020-02-06T08:15:00,FM-16,343.0,37.0,0.01,0.11,86.0,10.00,7.0,2020-02-06 02:15:00-06:00,0.04,0.05208333333333334,0.05816666666666667
USW00093862,2020-02-06T08:53:00,FM-15,343.0,37.0,0.0,-0.1,86.0,10.00,5.0,2020-02-06 02:53:00-06:00,0.01,0.04666666666666667,0.05808333333333334
USW00093862,2020-02-06T09:53:00,FM-15,343.0,38.0,0.0,-0.1,85.0,10.00,5.0,2020-02-06 03:53:00-06:00,0.01,0.04125,0.058
USW00093862,2020-02-06T10:53:00,FM-15,343.0,37.0,0.0,-0.1,82.0,10.00,8.0,2020-02-06 04:53:00-06:00,0.01,0.035833333333333335,0.057916666666666665
USW00093862,2020-02-06T11:53:00,FM-15,343.0,37.0,0.0,0.05,82.0,10.00,10.0,2020-02-06 05:53:00-06:00,T,0.030416666666666665,0.057833333333333334
USW00093862,2020-02-06T12:16:00,FM-16,343.0,37.0,0.0,0.05,82.0,10.00,8.0,2020-02-06 06:16:00-06:00,0.00,0.024999999999999998,0.05775
USW00093862,2020-02-06T12:49:00,FM-16,343.0,37.0,0.0,0.05,81.0,10.00,8.0,2020-02-06 06:49:00-06:00,0.00,0.024583333333333332,0.05775
USW00093862,2020-02-06T12:53:00,FM-15,343.0,37.0,0.0,0.05,86.0,10.00,8.0,2020-02-06 06:53:00-06:00,0.00,0.024583333333333332,0.05775
USW00093862,2020-02-06T13:51:00,FM-16,343.0,37.0,0.0,0.05,87.0,5.00,3.0,2020-02-06 07:51:00-06:00,0.00,0.023749999999999997,0.05775
USW00093862,2020-02-06T13:53:00,FM-15,343.0,37.0,0.0,0.05,82.0,6.00,5.0,2020-02-06 07:53:00-06:00,0.00,0.022916666666666665,0.05775
USW00093862,2020-02-06T14:23:00,FM-16,343.0,37.0,0.0,0.05,86.0,6.00,6.0,2020-02-06 08:23:00-06:00,0.00,0.022083333333333333,0.05775
USW00093862,2020-02-06T14:53:00,FM-15,343.0,36.0,0.0,-0.01,82.0,10.00,8.0,2020-02-06 08:53:00-06:00,0.00,0.022083333333333333,0.05775
USW00093862,2020-02-06T15:38:00,FM-16,343.0,36.0,0.0,-0.01,82.0,10.00,8.0,2020-02-06 09:38:00-06:00,0.00,0.022083333333333333,0.05775
USW00093862,2020-02-06T15:51:00,FM-16,343.0,36.0,0.0,-0.01,81.0,10.00,7.0,2020-02-06 09:51:00-06:00,0.00,0.022083333333333333,0.05775
USW00093862,2020-02-06T15:53:00,FM-15,343.0,35.0,0.0,-0.01,79.0,10.00,8.0,2020-02-06 09:53:00-06:00,0.00,0.022083333333333333,0.05775
USW00093862,2020-02-06T16:27:00,FM-16,343.0,35.0,0.0,-0.01,83.0,10.00,8.0,2020-02-06 10:27:00-06:00,0.00,0.022083333333333333,0.05775
USW00093862,2020-02-06T16:53:00,FM-15,343.0,35.0,0.0,-0.01,83.0,10.00,5.0,2020-02-06 10:53:00-06:00,0.00,0.01875,0.05775
USW00093862,2020-02-06T17:35:00,FM-16,343.0,35.0,0.0,-0.01,83.0,10.00,5.0,2020-02-06 11:35:00-06:00,0.00,0.016666666666666666,0.05775
USW00093862,2020-02-06T17:53:00,FM-15,343.0,35.0,0.0,0.02,83.0,10.00,0.0,2020-02-06 11:53:00-06:00,0.00,0.012083333333333333,0.05775
USW00093862,2020-02-06T18:53:00,FM-15,343.0,35.0,0.0,0.02,86.0,6.00,3.0,2020-02-06 12:53:00-06:00,0.00,0.007500000000000001,0.05775
USW00093862,2020-02-06T19:24:00,FM-16,343.0,35.0,0.0,0.02,86.0,4.00,5.0,2020-02-06 13:24:00-06:00,0.00,0.002916666666666667,0.05775
USW00093862,2020-02-06T19:41:00,FM-16,343.0,35.0,0.0,0.02,89.0,4.00,7.0,2020-02-06 13:41:00-06:00,0.00,0.00125,0.05775
USW00093862,2020-02-06T19:53:00,FM-15,343.0,34.0,0.05,0.02,86.0,4.00,7.0,2020-02-06 13:53:00-06:00,0.00,0.002916666666666667,0.05816666666666667
USW00093862,2020-02-06T20:53:00,FM-15,343.0,34.0,0.02,0.05,89.0,10.00,3.0,2020-02-06 14:53:00-06:00,0.00,0.0033333333333333335,0.05833333333333334
USW00093862,2020-02-06T21:46:00,FM-16,343.0,33.0,0.02,0.05,86.0,10.00,6.0,2020-02-06 15:46:00-06:00,0.00,0.00375,0.0585
USW00093862,2020-02-06T21:53:00,FM-15,343.0,33.0,0.0,0.05,86.0,10.00,7.0,2020-02-06 15:53:00-06:00,0.05,0.00375,0.0585
USW00093862,2020-02-06T22:08:00,FM-16,343.0,33.0,0.0,0.05,86.0,10.00,7.0,2020-02-06 16:08:00-06:00,0.02,0.00375,0.0585
USW00093862,2020-02-06T22:53:00,FM-15,343.0,33.0,0.0,0.05,89.0,10.00,5.0,2020-02-06 16:53:00-06:00,0.02,0.00375,0.05841666666666667
USW00093862,2020-02-06T23:04:00,FM-16,343.0,32.0,0.0,0.05,86.0,10.00,7.0,2020-02-06 17:04:00-06:00,T,0.00375,0.058333333333333334
USW00093862,2020-02-06T23:51:00,FM-16,343.0,30.0,0.0,0.05,81.0,10.00,8.0,2020-02-06 17:51:00-06:00,T,0.00375,0.05825
USW00093862,2020-02-06T23:53:00,FM-15,343.0,31.0,0.0,0.04,82.0,10.00,8.0,2020-02-06 17:53:00-06:00,T,0.00375,0.057916666666666665
USW00093862,2020-02-07T00:00:00,SOD,343.0,31.0,0.0,0.04,82.0,10.00,8.0,2020-02-06 18:00:00-06:00,T,0.00375,0.057583333333333334
USW00093862,2020-02-07T00:12:00,FM-16,343.0,31.0,0.0,0.04,82.0,10.00,7.0,2020-02-06 18:12:00-06:00,T,0.00375,0.05725
USW00093862,2020-02-07T00:46:00,FM-16,343.0,31.0,0.0,0.04,82.0,10.00,6.0,2020-02-06 18:46:00-06:00,0.00,0.00375,0.056916666666666664
USW00093862,2020-02-07T00:53:00,FM-15,343.0,31.0,0.0,0.04,82.0,10.00,6.0,2020-02-06 18:53:00-06:00,0.00,0.00375,0.05658333333333333
USW00093862,2020-02-07T01:41:00,FM-16,343.0,30.0,0.0,0.04,79.0,10.00,3.0,2020-02-06 19:41:00-06:00,0.00,0.00375,0.05633333333333333
USW00093862,2020-02-07T01:53:00,FM-15,343.0,30.0,0.0,0.04,79.0,10.00,5.0,2020-02-06 19:53:00-06:00,0.00,0.00375,0.05608333333333334
USW00093862,2020-02-07T02:15:00,FM-16,343.0,30.0,0.0,0.04,79.0,10.00,7.0,2020-02-06 20:15:00-06:00,0.00,0.00375,0.05583333333333333
USW00093862,2020-02-07T02:39:00,FM-16,343.0,30.0,0.0,0.04,79.0,10.00,6.0,2020-02-06 20:39:00-06:00,0.00,0.00375,0.05558333333333333
USW00093862,2020-02-07T02:53:00,FM-15,343.0,30.0,0.0,0.07,82.0,10.00,7.0,2020-02-06 20:53:00-06:00,0.00,0.00375,0.0555
USW00093862,2020-02-07T03:53:00,FM-15,343.0,29.0,0.0,0.07,78.0,10.00,6.0,2020-02-06 21:53:00-06:00,0.00,0.00375,0.05541666666666667
